,rank,added_at,title,artist,isrc,velocity,cm_id,time_on_chart,release_dates,cm artist id,spotify followers-jan 5,spotify followers-dec 6,Max Weekly Velocity,artist popularity index
3418,19,2020-11-08T00:00:00.000Z,Said Sum - Remix,Moneybagg Yo,USUM72017281,-0.42857142857142894,31380700.0,51,"['2020-09-17T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-17T00:00:00.000Z']",601328.0,1106889.0,1703878.0,2.71428571428571,established
3419,20,2020-11-08T00:00:00.000Z,Monkeys Spinning Monkeys,Kevin MacLeod,USUAN1400011,0.857142857142857,17158836.0,196,"['2014-12-30T00:00:00.000Z', '2019-10-10T00:00:00.000Z']",333690.0,56740.0,82941.0,6.71428571428571,emerging
3421,22,2020-11-08T00:00:00.000Z,F Boy,Ander Huang & DJ Kuromi,QZHNC2078374,1.14285714285714,31595311.0,60,"['2020-08-22T00:00:00.000Z', '2020-12-02T00:00:00.000Z']",,,,1.14285714285714,emerging
3423,24,2020-11-08T00:00:00.000Z,How You Like That,blackpinkofficial,KRA402000111,-0.7142857142857142,29924495.0,158,"['2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z']",,,,2.0,emerging
3424,25,2020-11-08T00:00:00.000Z,Tampa Curhat Beat,TampaCurhat,TCAFA2047032,1.0,30714512.0,68,"['2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z']",,,,1.0,emerging
3425,26,2020-11-08T00:00:00.000Z,Se Te Nota,Lele Pons,USUM72016220,1.28571428571429,31222581.0,75,"['2020-09-02T00:00:00.000Z', '2020-09-02T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-11T00:00:00.000Z']",1020240.0,318624.0,548938.0,14.714285714285701,established
3426,27,2020-11-08T00:00:00.000Z,Among Us,iamjuampi,QZK6J2095138,1.28571428571429,31419761.0,73,['2020-09-09T00:00:00.000Z'],3712137.0,103.0,768.0,2.57142857142857,emerging
3427,28,2020-11-08T00:00:00.000Z,Be Around Me,Will Joseph Cook,UKY6X2000001,2.57142857142857,31290314.0,55,"['2020-09-09T00:00:00.000Z', '2020-09-09T00:00:00.000Z', '2020-09-22T00:00:00.000Z', '2020-10-29T00:00:00.000Z', '2020-11-27T00:00:00.000Z']",206332.0,35709.0,52254.0,2.57142857142857,emerging
3429,30,2020-11-08T00:00:00.000Z,Tình Yêu Khủng Long,Fay,FR59R2026340,1.14285714285714,31516477.0,58,['2020-04-10T00:00:00.000Z'],,,,2.42857142857143,emerging
3431,32,2020-11-08T00:00:00.000Z,Lonely,Justin Bieber,USUM72019037,10.857142857142902,31667714.0,67,"['2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z']",3479.0,32168857.0,39980927.0,10.857142857142902,established
3432,33,2020-11-08T00:00:00.000Z,"Ice Dance (From ""Edward Scissorhands"")",Ashton Gleckman,QZFZ62022478,-1.7142857142857097,29937173.0,80,['2020-03-04T00:00:00.000Z'],3614097.0,344.0,723.0,84.28571428571429,emerging
3433,34,2020-11-08T00:00:00.000Z,Vida de Rico,Camilo,USSD12000388,1.0,31434435.0,77,['2020-09-21T00:00:00.000Z'],1355995.0,490572.0,5007681.0,8.71428571428571,established
3434,35,2020-11-08T00:00:00.000Z,Снова я напиваюсь,SLAVA MARLOW,FRX872051222,1.0,31583892.0,76,"['2020-10-07T00:00:00.000Z', '2020-10-23T00:00:00.000Z']",3534722.0,69.0,132165.0,1.0,emerging
3436,37,2020-11-08T00:00:00.000Z,Rom Bim Bom,Rombi & Bombi,RUA1D2049415,0.0,31643040.0,48,['2020-09-22T00:00:00.000Z'],3987823.0,5.0,5.0,0.857142857142857,emerging
3437,38,2020-11-08T00:00:00.000Z,positions,arianagrande,USUM72019412,12.0,31753148.0,59,"['2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-27T00:00:00.000Z']",,,,12.0,emerging
3439,40,2020-11-08T00:00:00.000Z,Put Your Records On,Ritt Momney,QZDA82017347,2.28571428571429,29186474.0,92,['2020-04-24T00:00:00.000Z'],531390.0,14532.0,69488.0,31.428571428571402,emerging
3440,41,2020-11-08T00:00:00.000Z,Make Some TikTok,TikTok,ITV951900027,4.71428571428571,24008840.0,229,['2019-05-22T00:00:00.000Z'],,,,15.714285714285701,emerging
3441,42,2020-11-08T00:00:00.000Z,Só Você,Léo Santana,BRUM72002593,5.571428571428571,31157991.0,75,"['2020-08-28T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-29T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z']",,,,9.428571428571429,emerging
3443,44,2020-11-08T00:00:00.000Z,All I Want for Christmas Is You,Mariah Carey,USSM19400325,,15816657.0,78,"['2017-09-15T00:00:00.000Z', '2015-11-06T00:00:00.000Z', '2007-11-13T00:00:00.000Z', '2016-11-18T00:00:00.000Z', '2013-09-20T00:00:00.000Z', '1994-10-28T00:00:00.000Z', '2008-01-01T00:00:00.000Z', '2014-02-14T00:00:00.000Z', '1994-10-28T00:00:00.000Z', '2010-11-19T00:00:00.000Z', '2011-11-21T00:00:00.000Z', '2001-12-03T00:00:00.000Z', '2013-11-19T00:00:00.000Z', '1994-01-01T00:00:00.000Z', '1994-01-01T00:00:00.000Z', '2016-12-01T00:00:00.000Z', '2011-01-01T00:00:00.000Z', '2007-01-01T00:00:00.000Z', '2017-11-10T00:00:00.000Z', '2000-11-13T00:00:00.000Z', '2004-11-08T00:00:00.000Z', '2018-10-26T00:00:00.000Z', '2018-10-30T00:00:00.000Z', '2019-11-01T00:00:00.000Z', '2019-11-09T00:00:00.000Z', '2019-11-09T00:00:00.000Z', '2019-11-09T00:00:00.000Z', '2019-11-09T00:00:00.000Z', '2019-11-09T00:00:00.000Z', '2019-11-09T00:00:00.000Z', '2019-11-09T00:00:00.000Z', '2019-11-01T00:00:00.000Z', '2019-11-17T00:00:00.000Z', '2019-11-17T00:00:00.000Z', '2019-11-17T00:00:00.000Z', '2019-11-29T00:00:00.000Z', '2019-11-29T00:00:00.000Z', '2019-11-29T00:00:00.000Z', '2019-12-03T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-11-03T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-15T00:00:00.000Z', '2020-12-15T00:00:00.000Z', '2020-12-22T00:00:00.000Z']",33.0,5160099.0,6103558.0,4.57142857142857,established
3444,45,2020-11-08T00:00:00.000Z,Chicken Wing,Stard Ova 📀💿,DEQS81200103,3.71428571428571,31385442.0,49,['2020-09-12T00:00:00.000Z'],,,,3.71428571428571,emerging
3445,46,2020-11-08T00:00:00.000Z,Solo,Clean Bandit,GBAHS1800328,,19252730.0,119,"['2018-05-17T00:00:00.000Z', '2018-08-03T00:00:00.000Z', '2018-11-16T00:00:00.000Z', '2018-11-30T00:00:00.000Z', '2019-03-15T00:00:00.000Z', '2018-11-30T00:00:00.000Z', '2019-04-05T00:00:00.000Z', '2019-03-08T00:00:00.000Z', '2019-07-12T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-07-12T00:00:00.000Z', '2019-06-28T00:00:00.000Z', '2019-07-12T00:00:00.000Z', '2020-07-01T00:00:00.000Z']",4135.0,3556920.0,4069638.0,12.5714285714286,established
3446,47,2020-11-08T00:00:00.000Z,ily (i love you baby),Surf Mesa,QZJRC1945204,-2.85714285714286,27755710.0,210,"['2019-11-26T00:00:00.000Z', '2019-11-26T00:00:00.000Z', '2020-02-25T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-12T00:00:00.000Z', '2020-08-12T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-19T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-02T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-09T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-23T00:00:00.000Z', '2020-09-23T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-23T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-08T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-10-14T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-21T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-04T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-10-27T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-08T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-09T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-21T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-29T00:00:00.000Z']",1793858.0,595.0,103914.0,7.0,emerging
3447,48,2020-11-08T00:00:00.000Z,Blow Your Mind (Mwahchallenge),Dua Lipa,GBAHT1600302,,12453530.0,83,"['2016-08-26T00:00:00.000Z', '2017-06-02T00:00:00.000Z', '2017-06-02T00:00:00.000Z', '2017-06-02T00:00:00.000Z', '2018-10-19T00:00:00.000Z', '2020-04-24T00:00:00.000Z']",5381.0,14838486.0,21113084.0,10.5714285714286,established
3448,49,2020-11-08T00:00:00.000Z,Watermelon Sugar,HSHQ,USSM11912587,,27222889.0,97,"['2019-11-17T00:00:00.000Z', '2019-11-17T00:00:00.000Z', '2019-12-06T00:00:00.000Z', '2019-12-13T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-12-17T00:00:00.000Z']",,,,1.14285714285714,emerging
3449,50,2020-11-08T00:00:00.000Z,PHOTO,Karansehmbi,INS181900313,4.142857142857141,22421825.0,72,"['2019-02-12T00:00:00.000Z', '2019-02-22T00:00:00.000Z', '2020-05-25T00:00:00.000Z', '2020-07-30T00:00:00.000Z']",,,,13.714285714285701,emerging
3450,51,2020-11-08T00:00:00.000Z,ICE (feat. MORGENSHTERN),Morgenshtern,FRX282026285,-1.7142857142857097,30524363.0,124,['2020-07-31T00:00:00.000Z'],1003897.0,14094.0,608456.0,15.857142857142902,emerging
3451,52,2020-11-08T00:00:00.000Z,Believer,Imagine Dragons,USUM71700626,,15939926.0,134,"['2017-01-31T00:00:00.000Z', '2017-08-04T00:00:00.000Z', '2018-08-03T00:00:00.000Z', '2017-11-10T00:00:00.000Z', '2017-06-09T00:00:00.000Z', '2017-12-08T00:00:00.000Z', '2018-02-21T00:00:00.000Z', '2017-06-02T00:00:00.000Z', '2017-06-02T00:00:00.000Z', '2017-03-31T00:00:00.000Z', '2018-03-16T00:00:00.000Z', '2017-06-23T00:00:00.000Z', '2018-07-18T00:00:00.000Z', '2019-08-23T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2019-10-11T00:00:00.000Z', '2019-10-11T00:00:00.000Z', '2020-01-24T00:00:00.000Z', '2020-02-07T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-24T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-17T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-08T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-10-03T00:00:00.000Z', '2020-10-03T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-12T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-20T00:00:00.000Z', '2020-12-25T00:00:00.000Z']",4132.0,24381910.0,31162197.0,,established
3452,53,2020-11-08T00:00:00.000Z,Steven Universe,L.Dre,QZFZ32084911,1.57142857142857,28637630.0,190,['2020-02-21T00:00:00.000Z'],751357.0,28649.0,93694.0,8.571428571428571,emerging
3453,54,2020-11-08T00:00:00.000Z,Dancing With Your Ghost,Sasha Sloan,USRC11901644,,24225427.0,79,"['2019-06-28T00:00:00.000Z', '2019-10-18T00:00:00.000Z']",481626.0,332461.0,679837.0,8.85714285714286,established
3455,56,2020-11-08T00:00:00.000Z,For The Night,POP SMOKE 💫,USUM72013355,,29991795.0,52,"['2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-20T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",,,,8.85714285714286,emerging
3456,57,2020-11-08T00:00:00.000Z,Run free,Deep Chills,NLYK91700007,,13646389.0,159,['2017-08-18T00:00:00.000Z'],71652.0,33714.0,44563.0,4.57142857142857,emerging
3457,58,2020-11-08T00:00:00.000Z,"Boom, Boom, Boom, Boom!!",Vengaboys,NLC529811150,-4.28571428571429,13505906.0,103,"['2014-11-17T00:00:00.000Z', '2000-01-01T00:00:00.000Z', '2016-10-28T00:00:00.000Z', '2013-10-13T00:00:00.000Z', '2013-02-08T00:00:00.000Z', '1998-01-01T00:00:00.000Z', '2014-06-27T00:00:00.000Z', '2000-01-01T00:00:00.000Z', '2017-03-17T00:00:00.000Z', '2013-03-18T00:00:00.000Z', '2013-09-23T00:00:00.000Z', '1999-06-04T00:00:00.000Z', '1999-06-04T00:00:00.000Z']",126.0,206957.0,253259.0,15.4285714285714,established
3458,59,2020-11-08T00:00:00.000Z,Ashes,Stellar,QZDA52012875,,29305754.0,88,['2020-05-03T00:00:00.000Z'],3567628.0,64.0,41607.0,2.57142857142857,emerging
3459,60,2020-11-08T00:00:00.000Z,WAP（feat. Megan Thee Stallion）,Cardi B,USAT22005111,-5.14285714285714,30793258.0,84,"['2020-08-07T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z']",200408.0,10335789.0,13348126.0,2.0,established
3460,61,2020-11-08T00:00:00.000Z,"The Banjo Beat, Pt. 1",Ricky Desktop,QZK6L2004258,5.71428571428571,31136030.0,71,['2020-08-21T00:00:00.000Z'],3667592.0,106.0,41487.0,5.71428571428571,emerging
3462,63,2020-11-08T00:00:00.000Z,The Chicken Wing Beat,Ricky Desktop,QZHN72010372,4.28571428571429,29891961.0,125,['2020-06-13T00:00:00.000Z'],3667592.0,106.0,41487.0,5.428571428571429,emerging
3463,64,2020-11-08T00:00:00.000Z,Surrender,Natalie Taylor,TCACJ1544888,,14341447.0,210,['2015-10-29T00:00:00.000Z'],164355.0,23708.0,84628.0,14.0,emerging
3465,66,2020-11-08T00:00:00.000Z,WAP（feat. Megan Thee Stallion）,Cardi B,USAT22005111,,30793258.0,65,"['2020-08-07T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z']",200408.0,10335789.0,13348126.0,2.0,established
3466,67,2020-11-08T00:00:00.000Z,Bandook,Nirvair Pannu,FR96X2024977,4.57142857142857,29644559.0,169,['2020-05-30T00:00:00.000Z'],1692046.0,364.0,29614.0,9.0,emerging
3467,68,2020-11-08T00:00:00.000Z,"1,2,3,4 ( One, Two, Three, Four ) [Fun Elektro Mix]",Funbeat,ITJ871201055,,21819135.0,234,['2012-01-01T00:00:00.000Z'],502499.0,26.0,60.0,7.857142857142861,emerging
3468,69,2020-11-08T00:00:00.000Z,Classical Music,Classical Music,TCAAU1178628,3.14285714285714,20877140.0,231,['2011-02-03T00:00:00.000Z'],,,,21.0,emerging
3469,70,2020-11-08T00:00:00.000Z,Overwhelmed,Royal & the Serpent,USAT22002973,-6.428571428571429,29921048.0,143,"['2020-06-26T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",732175.0,3474.0,31325.0,11.0,emerging
3471,72,2020-11-08T00:00:00.000Z,Freak (feat. REI AMI),SUB URBAN,USWB12000170,,28735425.0,75,['2020-03-13T00:00:00.000Z'],568860.0,122548.0,580805.0,49.1428571428571,established
3472,73,2020-11-08T00:00:00.000Z,Pooranviram,Akki Aryan,INT502001067,,28777361.0,80,['2020-02-03T00:00:00.000Z'],3816516.0,177.0,391.0,3.5714285714285694,emerging
3474,75,2020-11-08T00:00:00.000Z,Dynamite,BTS,QM7282022872,0.7142857142857142,31077815.0,107,"['2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-24T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z']",206557.0,15456354.0,25814033.0,10.0,established
3475,76,2020-11-08T00:00:00.000Z,All TikTok Mashup (JVKE - Upside Down),JVKE 🌩,QM24S2008283,-6.0,31061637.0,82,['2020-08-18T00:00:00.000Z'],,,,2.57142857142857,emerging
3476,77,2020-11-08T00:00:00.000Z,Mood,24kGoldn,USQX92003025,0.0,30361159.0,128,"['2020-07-24T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-12-17T00:00:00.000Z']",1005525.0,50701.0,557965.0,15.0,emerging
3477,78,2020-11-08T00:00:00.000Z,Absolutely Anything (feat. Or3o),Charlie Green (CG5),QZAPG1755724,-1.7142857142857097,17949401.0,121,"['2017-12-25T00:00:00.000Z', '2019-12-10T00:00:00.000Z']",,,,5.71428571428571,emerging
3478,79,2020-11-08T00:00:00.000Z,Baby Shark,Pinkfong,KRE671700001,,13405412.0,171,"['2017-07-27T00:00:00.000Z', '2017-12-13T00:00:00.000Z', '2018-11-30T00:00:00.000Z', '2018-11-30T00:00:00.000Z', '2018-05-28T00:00:00.000Z', '2019-08-22T00:00:00.000Z']",728115.0,61728.0,96709.0,23.714285714285698,emerging
3479,80,2020-11-08T00:00:00.000Z,Ay Balam,Uzeyir Mehdizade,NL1AP1961594,4.71428571428571,27578659.0,71,['2019-09-11T00:00:00.000Z'],786710.0,8966.0,13234.0,4.71428571428571,emerging
3480,81,2020-11-08T00:00:00.000Z,Dancing in My Room,347aidan,QZMEN2099087,,31794188.0,53,['2020-10-26T00:00:00.000Z'],1622014.0,3558.0,85630.0,10.5714285714286,emerging
